"colony_id","location","surveyyear","period","method","transect","species","category","code","code_meaning","extent","notes"
"141009SRWT4063061","Salt River West",2014,"Annual","intercept","4","Agaricia tenuifolia","Other","SED","Sediment",2,"Cause of bleaching: Sed"
"141009SRWT4063061","Salt River West",2014,"Annual","intercept","4","Agaricia tenuifolia","Worm","WORM","Worm",2,"Cause of bleaching: Sed"
"141009SRWT4063062","Salt River West",2014,"Annual","intercept","4","Pseudodiploria strigosa","Cyanobacteria","FLCY","Filamentous cyanobacteria",5,NA
"141009SRWT4063062","Salt River West",2014,"Annual","intercept","4","Pseudodiploria strigosa","Other","SED","Sediment",2,NA
"141009SRWT4063063","Salt River West",2014,"Annual","intercept","4","Pseudodiploria strigosa","Macroalgae","DICT","Dictyota spp.",1,NA
"141009SRWT4063064","Salt River West",2014,"Annual","intercept","4","Porites divaricata","Cyanobacteria","FLCY","Filamentous cyanobacteria",38,NA
"141009SRWT4063064","Salt River West",2014,"Annual","intercept","4","Porites divaricata","Cyanobacteria","SCX","Schizothrix spp.",4,NA
"141009SRWT4063064","Salt River West",2014,"Annual","intercept","4","Porites divaricata","Gorgonian","ROD","Sea rod",4,NA
"141009SRWT4063064","Salt River West",2014,"Annual","intercept","4","Porites divaricata","Macroalgae","DICT","Dictyota spp.",2,NA
"141009SRWT4063065","Salt River West",2014,"Annual","intercept","4","Stephanocoenia intersepta","Cyanobacteria","FLCY","Filamentous cyanobacteria",6,NA
"141009SRWT4063065","Salt River West",2014,"Annual","intercept","4","Stephanocoenia intersepta","Gorgonian","PLUME","Sea plume",2,NA
"141009SRWT4063065","Salt River West",2014,"Annual","intercept","4","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",3,NA
"141009SRWT4063065","Salt River West",2014,"Annual","intercept","4","Stephanocoenia intersepta","Other","SED","Sediment",1,NA
"141009SRWT4063066","Salt River West",2014,"Annual","intercept","4","Orbicella faveolata","Cyanobacteria","FLCY","Filamentous cyanobacteria",3,"RUBBLE=BROKEN MILA FRAG"
"141009SRWT4063066","Salt River West",2014,"Annual","intercept","4","Orbicella faveolata","Other","RUBBLE","Rubble",4,"RUBBLE=BROKEN MILA FRAG"
"141009SRWT4063066","Salt River West",2014,"Annual","intercept","4","Orbicella faveolata","Macroalgae","DICT","Dictyota spp.",4,"RUBBLE=BROKEN MILA FRAG"
"141009SRWT4063067","Salt River West",2014,"Annual","intercept","4","Millepora alcicornis","Cyanobacteria","FLCY","Filamentous cyanobacteria",4,NA
"141009SRWT4063067","Salt River West",2014,"Annual","intercept","4","Millepora alcicornis","Macroalgae","DICT","Dictyota spp.",2,NA
"141009SRWT4063068","Salt River West",2014,"Annual","intercept","4","Millepora alcicornis","Cyanobacteria","FLCY","Filamentous cyanobacteria",5,NA
"141009SRWT4063068","Salt River West",2014,"Annual","intercept","4","Millepora alcicornis","Macroalgae","LIAG","Liagora spp.",3,NA
"141009SRWT4063069","Salt River West",2014,"Annual","intercept","4","Siderastrea siderea","Cyanobacteria","FLCY","Filamentous cyanobacteria",2,NA
"141009SRWT4063069","Salt River West",2014,"Annual","intercept","4","Siderastrea siderea","Other","SED","Sediment",1,NA
"141009SRWT5063411","Salt River West",2014,"Annual","intercept","5","Porites porites","Macroalgae","DICT","Dictyota spp.",3,NA
"141009SRWT5063411","Salt River West",2014,"Annual","intercept","5","Porites porites","Macroalgae","SARG","Sargassum spp.",2,NA
"141009SRWT5063412","Salt River West",2014,"Annual","intercept","5","Porites porites","Macroalgae","DICT","Dictyota spp.",2,"%REC UNDER LOBO"
"141009SRWT5063412","Salt River West",2014,"Annual","intercept","5","Porites porites","Macroalgae","LOBO","Lobophora spp.",3,"%REC UNDER LOBO"
"141009SRWT5063413","Salt River West",2014,"Annual","intercept","5","Orbicella species complex","Cyanobacteria","FLCY","Filamentous cyanobacteria",3,NA
"141009SRWT5063413","Salt River West",2014,"Annual","intercept","5","Orbicella species complex","Other","SED","Sediment",1,NA
"141009SRWT5063414","Salt River West",2014,"Annual","intercept","5","Siderastrea radians","Cyanobacteria","FLCY","Filamentous cyanobacteria",3,NA
"141009SRWT5063414","Salt River West",2014,"Annual","intercept","5","Siderastrea radians","Other","TUNIC","Tunicate",2,NA
"141009SRWT5063414","Salt River West",2014,"Annual","intercept","5","Siderastrea radians","Macroalgae","DICT","Dictyota spp.",3,NA
"141009SRWT5063414","Salt River West",2014,"Annual","intercept","5","Siderastrea radians",NA,"CLIO",NA,4,NA
"141009SRWT5063415","Salt River West",2014,"Annual","intercept","5","Orbicella annularis","Cyanobacteria","CYAN","Cyanobacteria",5,NA
"141009SRWT5063415","Salt River West",2014,"Annual","intercept","5","Orbicella annularis","Other","TUNIC","Tunicate",4,NA
"141009SRWT5063415","Salt River West",2014,"Annual","intercept","5","Orbicella annularis","Macroalgae","DICT","Dictyota spp.",3,NA
"141009SRWT5063416","Salt River West",2014,"Annual","intercept","5","Porites astreoides","Cyanobacteria","FLCY","Filamentous cyanobacteria",3,"%REC UNDER FLCY"
"141009SRWT5063416","Salt River West",2014,"Annual","intercept","5","Porites astreoides","Macroalgae","DICT","Dictyota spp.",3,"%REC UNDER FLCY"
"141009SRWT5063417","Salt River West",2014,"Annual","intercept","5","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",2,NA
"141009SRWT5063417","Salt River West",2014,"Annual","intercept","5","Agaricia agaricites","Other","SED","Sediment",1,NA
"141009SRWT5063418","Salt River West",2014,"Annual","intercept","5","Porites astreoides","Macroalgae","DICT","Dictyota spp.",40,NA
"141009SRWT5063418","Salt River West",2014,"Annual","intercept","5","Porites astreoides",NA,"CLIO",NA,1,NA
"141009SRWT5063419","Salt River West",2014,"Annual","intercept","5","Pseudodiploria strigosa","Cyanobacteria","CYAN","Cyanobacteria",10,"%REC UNDER DICT"
"141009SRWT5063419","Salt River West",2014,"Annual","intercept","5","Pseudodiploria strigosa","Macroalgae","DICT","Dictyota spp.",3,"%REC UNDER DICT"
"141009SRWT5063420","Salt River West",2014,"Annual","intercept","5","Siderastrea siderea","Other","TUNIC","Tunicate",1,NA
"141009SRWT5063420","Salt River West",2014,"Annual","intercept","5","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",2,NA
"141009SRWT5063420","Salt River West",2014,"Annual","intercept","5","Siderastrea siderea",NA,"CLIO",NA,2,NA
"141009SRWT5063420","Salt River West",2014,"Annual","intercept","5","Siderastrea siderea","Other","SED","Sediment",1,NA
"141009SRWT5063421","Salt River West",2014,"Annual","intercept","5","Porites porites","Macroalgae","MACA","Macroalgae",3,NA
"141009SRWT5063421","Salt River West",2014,"Annual","intercept","5","Porites porites","Macroalgae","DICT","Dictyota spp.",3,NA
"141009SRWT5063422","Salt River West",2014,"Annual","intercept","5","Montastraea cavernosa","Cyanobacteria","CYAN","Cyanobacteria",3,"%REC UNDER LOBO"
"141009SRWT5063422","Salt River West",2014,"Annual","intercept","5","Montastraea cavernosa","Macroalgae","DICT","Dictyota spp.",4,"%REC UNDER LOBO"
"141009SRWT5063422","Salt River West",2014,"Annual","intercept","5","Montastraea cavernosa","Macroalgae","LOBO","Lobophora spp.",3,"%REC UNDER LOBO"
"141009SRWT5063422","Salt River West",2014,"Annual","intercept","5","Montastraea cavernosa","Macroalgae","CALG","Crustose coralline algae",1,"%REC UNDER LOBO"
"141009SRWT6063766","Salt River West",2014,"Annual","intercept","6","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",5,NA
"141009SRWT6063766","Salt River West",2014,"Annual","intercept","6","Agaricia agaricites","Macroalgae","FIL","Filamentous turf",2,NA
"141009SRWT6063767","Salt River West",2014,"Annual","intercept","6","Porites astreoides","Cyanobacteria","LYNG","Lyngbia spp.",25,"GREEN"
"141009SRWT6063768","Salt River West",2014,"Annual","intercept","6","Porites astreoides",NA,NA,NA,0,NA
"141009SRWT6063769","Salt River West",2014,"Annual","intercept","6","Porites astreoides","Cyanobacteria","LYNG","Lyngbia spp.",30,NA
"141009SRWT6063769","Salt River West",2014,"Annual","intercept","6","Porites astreoides","Other","SED","Sediment",4,NA
"141009SRWT6063770","Salt River West",2014,"Annual","intercept","6","Siderastrea siderea",NA,NA,NA,0,NA
"141009SRWT6063771","Salt River West",2014,"Annual","intercept","6","Montastraea cavernosa",NA,NA,NA,0,NA
"141009SRWT6063772","Salt River West",2014,"Annual","intercept","6","Agaricia agaricites",NA,NA,NA,0,NA
"141009SRWT6063773","Salt River West",2014,"Annual","intercept","6","Agaricia agaricites",NA,NA,NA,0,NA
"141009SRWT6063774","Salt River West",2014,"Annual","intercept","6","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",5,NA
"141009SRWT6063775","Salt River West",2014,"Annual","intercept","6","Agaricia agaricites","Sponge","SPO","Sponge",5,NA
"141009SRWT6063776","Salt River West",2014,"Annual","intercept","6","Orbicella species complex","Macroalgae","DICT","Dictyota spp.",8,NA
"141009SRWT6063777","Salt River West",2014,"Annual","intercept","6","Madracis decactis","Macroalgae","DICT","Dictyota spp.",10,NA
"141009SRWT6063778","Salt River West",2014,"Annual","intercept","6","Siderastrea siderea",NA,"CLIO",NA,20,"DSD NEAR CLIONA"
"141009SRWT6063779","Salt River West",2014,"Annual","intercept","6","Porites porites","Macroalgae","DICT","Dictyota spp.",25,NA
"141009SRWT6063780","Salt River West",2014,"Annual","intercept","6","Millepora alcicornis","Macroalgae","DICT","Dictyota spp.",80,NA
"141009SRWT6063781","Salt River West",2014,"Annual","intercept","6","Porites porites","Cyanobacteria","LYNG","Lyngbia spp.",40,NA
"141009SRWT6063781","Salt River West",2014,"Annual","intercept","6","Porites porites","Macroalgae","DICT","Dictyota spp.",20,NA
"141009SRWT6063782","Salt River West",2014,"Annual","intercept","6","Orbicella species complex","Macroalgae","DICT","Dictyota spp.",8,NA
"141009SRWT6063782","Salt River West",2014,"Annual","intercept","6","Orbicella species complex",NA,"CLIO",NA,25,NA
"141201SVNT1064152","Savana",2014,"Annual","intercept","1","Pseudodiploria strigosa","Macroalgae","FIL","Filamentous turf",5,NA
"141201SVNT1064153","Savana",2014,"Annual","intercept","1","Porites astreoides","Other","SED","Sediment",2,NA
"141201SVNT1064154","Savana",2014,"Annual","intercept","1","Porites porites","Predation","BITES","Bites",2,NA
"141201SVNT1064155","Savana",2014,"Annual","intercept","1","Montastraea cavernosa","Macroalgae","DICT","Dictyota spp.",3,NA
"141201SVNT1064155","Savana",2014,"Annual","intercept","1","Montastraea cavernosa","Sponge","SPO","Sponge",10,NA
"141201SVNT1064156","Savana",2014,"Annual","intercept","1","Porites astreoides","Other","SED","Sediment",1,NA
"141201SVNT1064157","Savana",2014,"Annual","intercept","1","Porites astreoides","Macroalgae","DICT","Dictyota spp.",5,NA
"141201SVNT1064157","Savana",2014,"Annual","intercept","1","Porites astreoides","Other","SED","Sediment",1,NA
"141201SVNT1064157","Savana",2014,"Annual","intercept","1","Porites astreoides","Worm","WORM","Worm",3,NA
"141201SVNT1064158","Savana",2014,"Annual","intercept","1","Pseudodiploria strigosa","Macroalgae","RAMI","Ramicrusta spp.",10,NA
"141201SVNT1064158","Savana",2014,"Annual","intercept","1","Pseudodiploria strigosa","Other","SED","Sediment",1,NA
"141201SVNT1064159","Savana",2014,"Annual","intercept","1","Millepora alcicornis","Macroalgae","LOBO","Lobophora spp.",5,NA
"141201SVNT1064160","Savana",2014,"Annual","intercept","1","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",3,NA
"141201SVNT1064160","Savana",2014,"Annual","intercept","1","Siderastrea siderea","Other","SED","Sediment",10,NA
"141201SVNT1064161","Savana",2014,"Annual","intercept","1","Porites astreoides","Macroalgae","RAMI","Ramicrusta spp.",10,NA
"141201SVNT1064161","Savana",2014,"Annual","intercept","1","Porites astreoides","Macroalgae","DICT","Dictyota spp.",5,NA
"141201SVNT1064162","Savana",2014,"Annual","intercept","1","Diploria labyrinthiformis","Macroalgae","DICT","Dictyota spp.",5,NA
"141201SVNT1064162","Savana",2014,"Annual","intercept","1","Diploria labyrinthiformis","Other","SED","Sediment",5,NA
"141201SVNT1064162","Savana",2014,"Annual","intercept","1","Diploria labyrinthiformis","Sponge","TUBE","Tube sponge",5,NA
"141201SVNT1064163","Savana",2014,"Annual","intercept","1","Orbicella faveolata","Gorgonian","GO","Gorgonian",5,NA
"141201SVNT1064163","Savana",2014,"Annual","intercept","1","Orbicella faveolata","Macroalgae","RAMI","Ramicrusta spp.",5,NA
"141201SVNT1064163","Savana",2014,"Annual","intercept","1","Orbicella faveolata","Macroalgae","DICT","Dictyota spp.",5,NA
"141201SVNT1064163","Savana",2014,"Annual","intercept","1","Orbicella faveolata","Other","SED","Sediment",15,NA
"141201SVNT1064163","Savana",2014,"Annual","intercept","1","Orbicella faveolata","Sponge","SPO","Sponge",5,NA
"141201SVNT1064164","Savana",2014,"Annual","intercept","1","Pseudodiploria strigosa","Macroalgae","DICT","Dictyota spp.",10,"%REC FROM CPHILA PRED"
"141201SVNT1064164","Savana",2014,"Annual","intercept","1","Pseudodiploria strigosa","Macroalgae","FIL","Filamentous turf",5,"%REC FROM CPHILA PRED"
"141201SVNT1064164","Savana",2014,"Annual","intercept","1","Pseudodiploria strigosa","Other","SED","Sediment",2,"%REC FROM CPHILA PRED"
"141201SVNT1064165","Savana",2014,"Annual","intercept","1","Porites astreoides","Macroalgae","FIL","Filamentous turf",10,NA
"141201SVNT2064510","Savana",2014,"Annual","intercept","2","Pseudodiploria strigosa","Macroalgae","DICT","Dictyota spp.",5,NA
"141201SVNT2064511","Savana",2014,"Annual","intercept","2","Porites astreoides","Macroalgae","DICT","Dictyota spp.",5,NA
"141201SVNT2064511","Savana",2014,"Annual","intercept","2","Porites astreoides","Macroalgae","FIL","Filamentous turf",1,NA
"141201SVNT2064512","Savana",2014,"Annual","intercept","2","Porites astreoides","Gorgonian","GO","Gorgonian",2,NA
"141201SVNT2064512","Savana",2014,"Annual","intercept","2","Porites astreoides","Macroalgae","DICT","Dictyota spp.",15,NA
"141201SVNT2064513","Savana",2014,"Annual","intercept","2","Montastraea cavernosa","Macroalgae","DICT","Dictyota spp.",5,NA
"141201SVNT2064513","Savana",2014,"Annual","intercept","2","Montastraea cavernosa","Other","SED","Sediment",5,NA
"141201SVNT2064514","Savana",2014,"Annual","intercept","2","Orbicella faveolata","Gorgonian","GO","Gorgonian",10,NA
"141201SVNT2064514","Savana",2014,"Annual","intercept","2","Orbicella faveolata","Macroalgae","DICT","Dictyota spp.",3,NA
"141201SVNT2064514","Savana",2014,"Annual","intercept","2","Orbicella faveolata","Other","SED","Sediment",10,NA
"141201SVNT2064515","Savana",2014,"Annual","intercept","2","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",5,NA
"141201SVNT2064515","Savana",2014,"Annual","intercept","2","Siderastrea siderea","Other","SED","Sediment",10,NA
"141201SVNT2064516","Savana",2014,"Annual","intercept","2","Orbicella franksi","Macroalgae","RAMI","Ramicrusta spp.",5,"%REC UNDER SAND"
"141201SVNT2064516","Savana",2014,"Annual","intercept","2","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",1,"%REC UNDER SAND"
"141201SVNT2064516","Savana",2014,"Annual","intercept","2","Orbicella franksi","Other","SED","Sediment",10,"%REC UNDER SAND"
"141201SVNT2064517","Savana",2014,"Annual","intercept","2","Porites astreoides","Macroalgae","DICT","Dictyota spp.",20,NA
"141201SVNT2064517","Savana",2014,"Annual","intercept","2","Porites astreoides","Other","SED","Sediment",3,NA
"141201SVNT2064518","Savana",2014,"Annual","intercept","2","Orbicella franksi","Macroalgae","RAMI","Ramicrusta spp.",5,NA
"141201SVNT2064518","Savana",2014,"Annual","intercept","2","Orbicella franksi","Macroalgae","LOBO","Lobophora spp.",3,NA
"141201SVNT2064518","Savana",2014,"Annual","intercept","2","Orbicella franksi","Other","SED","Sediment",3,NA
"141201SVNT2064519","Savana",2014,"Annual","intercept","2","Orbicella annularis","Macroalgae","RAMI","Ramicrusta spp.",20,NA
"141201SVNT2064520","Savana",2014,"Annual","intercept","2","Porites furcata","Macroalgae","RAMI","Ramicrusta spp.",5,NA
"141201SVNT2064520","Savana",2014,"Annual","intercept","2","Porites furcata","Macroalgae","DICT","Dictyota spp.",3,NA
"141201SVNT2064521","Savana",2014,"Annual","intercept","2","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",5,NA
"141201SVNT2064521","Savana",2014,"Annual","intercept","2","Siderastrea siderea","Other","SED","Sediment",25,NA
"141201SVNT3064939","Savana",2014,"Annual","intercept","3","Orbicella faveolata","Macroalgae","RAMI","Ramicrusta spp.",2,NA
"141201SVNT3064940","Savana",2014,"Annual","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"141201SVNT3064941","Savana",2014,"Annual","intercept","3","Porites astreoides",NA,NA,NA,0,NA
"141201SVNT3064942","Savana",2014,"Annual","intercept","3","Siderastrea siderea",NA,NA,NA,0,NA
"141201SVNT3064943","Savana",2014,"Annual","intercept","3","Porites porites",NA,NA,NA,0,NA
"141201SVNT3064944","Savana",2014,"Annual","intercept","3","Porites astreoides","Macroalgae","RAMI","Ramicrusta spp.",8,"%REC FROM RAMI"
"141201SVNT3064945","Savana",2014,"Annual","intercept","3","Colpophyllia natans","Macroalgae","RAMI","Ramicrusta spp.",5,"%REC FROM RAMI"
"141201SVNT3064946","Savana",2014,"Annual","intercept","3","Agaricia agaricites",NA,NA,NA,0,NA
"141201SVNT3064947","Savana",2014,"Annual","intercept","3","Porites porites",NA,"CLIO",NA,10,NA
"141201SVNT3064948","Savana",2014,"Annual","intercept","3","Orbicella franksi","Damselfish","MCHRY","Microspathodon chrysurus",1,"%REC FROM RAMI"
"141201SVNT3064948","Savana",2014,"Annual","intercept","3","Orbicella franksi","Macroalgae","RAMI","Ramicrusta spp.",5,"%REC FROM RAMI"
"141201SVNT3064948","Savana",2014,"Annual","intercept","3","Orbicella franksi","Predation","BITES","Bites",5,"%REC FROM RAMI"
"141201SVNT3064949","Savana",2014,"Annual","intercept","3","Porites porites",NA,"CLIO",NA,10,NA
"141201SVNT3064950","Savana",2014,"Annual","intercept","3","Porites porites","Sponge","ICING","Icing sponge",0,NA
"141201SVNT3064950","Savana",2014,"Annual","intercept","3","Porites porites","Predation","PFISH","Parrotfish",5,NA
"141201SVNT3064951","Savana",2014,"Annual","intercept","3","Porites porites",NA,NA,NA,0,NA
"141201SVNT4065464","Savana",2014,"Annual","intercept","4","Orbicella faveolata",NA,"CLIO",NA,15,"%REC FROM CLIONA"
"141201SVNT4065465","Savana",2014,"Annual","intercept","4","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",4,"Type of bleaching: Top/Diff"
